eps	abs_m	Cv	chi
-1.74597	0.821749	0.00684371	0.00200065
-1.74605	0.821812	0.00684688	0.00200028
-1.74612	0.821882	0.00684846	0.00200023
-1.74629	0.822008	0.00687942	0.00200361
-1.74642	0.82211	0.00689274	0.00200528
-1.74651	0.822164	0.00689751	0.0020046
-1.74653	0.822186	0.00689246	0.00200316
-1.74655	0.822192	0.00688788	0.00200158
-1.74654	0.822167	0.00688263	0.0020002
-1.7465	0.822149	0.00687889	0.00199871
-1.7465	0.822163	0.00687347	0.00199719
-1.74652	0.822201	0.00686847	0.00199606
-1.74663	0.822294	0.00687931	0.00199722
-1.74667	0.82234	0.00687612	0.0019963
-1.74669	0.82237	0.00687112	0.001995
-1.74669	0.82236	0.00686573	0.00199346
-1.7467	0.822366	0.00686045	0.0019919
-1.74667	0.822356	0.00685611	0.00199036
-1.74664	0.822362	0.00685177	0.0019888
-1.74664	0.822384	0.00684638	0.00198739
-1.74665	0.82239	0.00684114	0.00198584
-1.74665	0.822412	0.0068358	0.00198443
-1.74665	0.82241	0.00683045	0.00198287
-1.74659	0.822345	0.00682969	0.00198264
-1.74665	0.822367	0.00682979	0.00198124
-1.74665	0.822365	0.00682448	0.00197969
-1.74664	0.822332	0.00681935	0.00197849
-1.74664	0.822314	0.00681403	0.00197704
-1.74656	0.822242	0.006816	0.00197716
-1.74651	0.822201	0.00681413	0.00197615
-1.74647	0.822145	0.0068105	0.00197562
-1.74652	0.822159	0.00680834	0.00197415
-1.74657	0.822157	0.00680526	0.00197261
-1.74653	0.822047	0.00680165	0.001975
-1.74642	0.821905	0.00681304	0.00197991
-1.74632	0.821841	0.00681827	0.00197967
-1.74634	0.821848	0.00681312	0.00197814
-1.74634	0.821877	0.00680785	0.00197689
-1.74621	0.821822	0.006824	0.00197636
-1.74614	0.821789	0.00682447	0.00197517
-1.74618	0.821834	0.00682067	0.00197429
-1.74625	0.821903	0.0068222	0.00197427
-1.74625	0.821917	0.00681694	0.00197281
-1.74624	0.821923	0.00681188	0.0019713
-1.7462	0.821906	0.00680906	0.00196987
-1.74619	0.821904	0.00680384	0.00196835
-1.74617	0.821911	0.00679913	0.00196685
-1.74623	0.821963	0.00679809	0.00196622
-1.74627	0.822008	0.00679508	0.00196536
-1.74629	0.822045	0.00679029	0.00196429
-1.74634	0.822089	0.00678819	0.00196343
-1.74638	0.822141	0.00678519	0.0019628
-1.74641	0.822186	0.00678144	0.00196194
-1.74644	0.822238	0.0067777	0.00196132
-1.74644	0.822266	0.00677254	0.00196009
-1.74652	0.822334	0.00677556	0.00196006
-1.74649	0.822317	0.0067714	0.00195865
-1.7465	0.822315	0.00676637	0.00195716
-1.74641	0.822237	0.00677156	0.00195766
-1.74641	0.82225	0.00676642	0.00195623
-1.74642	0.822264	0.0067614	0.0019548
-1.74642	0.82227	0.00675626	0.00195332
-1.74648	0.822329	0.00675644	0.00195298
-1.74649	0.822365	0.00675131	0.00195193
-1.74657	0.822432	0.00675596	0.0019519
-1.74667	0.822498	0.00676434	0.00195188
-1.74667	0.822511	0.00675924	0.00195045
-1.74669	0.822547	0.00675496	0.0019494
-1.74667	0.822561	0.00675038	0.00194798
-1.74668	0.822574	0.0067454	0.00194656
-1.7467	0.822587	0.00674071	0.00194515
-1.74676	0.822623	0.00673967	0.0019441
-1.74684	0.822674	0.00674426	0.00194349
-1.74697	0.822755	0.00675925	0.0019442
-1.74701	0.822805	0.00675714	0.00194358
-1.74699	0.822818	0.00675308	0.00194217
-1.747	0.822854	0.0067484	0.00194113
-1.74704	0.822889	0.00674471	0.00194009
-1.74709	0.822932	0.00674364	0.00193924
-1.74714	0.822975	0.00674154	0.0019384
-1.74719	0.823018	0.00674046	0.00193755
-1.7473	0.823106	0.0067507	0.00193866
-1.74743	0.823208	0.00676798	0.00194072
-1.74748	0.823251	0.00676584	0.00193987
-1.74751	0.823286	0.00676213	0.00193882
-1.74752	0.823328	0.00675745	0.00193797
-1.74756	0.823371	0.00675445	0.00193713
-1.74759	0.823413	0.00675019	0.00193628
-1.74758	0.823396	0.0067452	0.00193493
-1.74752	0.823363	0.00674465	0.00193384
-1.74747	0.823346	0.00674302	0.0019325
-1.74738	0.823299	0.00675009	0.00193181
-1.74734	0.823281	0.00674752	0.00193047
-1.74741	0.823346	0.00674888	0.00193044
-1.74744	0.82338	0.00674592	0.00192941
-1.74751	0.823422	0.00674597	0.00192857
-1.74755	0.823464	0.00674386	0.00192773
-1.74766	0.823551	0.00675607	0.00192882
-1.74773	0.823615	0.00675738	0.00192877
-1.74779	0.823679	0.00675738	0.00192872
-1.74777	0.823676	0.00675344	0.0019273
-1.74774	0.823666	0.0067495	0.00192591
-1.74783	0.823744	0.00675555	0.00192657
-1.74782	0.823749	0.00675061	0.00192516
-1.7478	0.823761	0.0067462	0.00192379
-1.74775	0.823736	0.00674569	0.00192258
-1.74772	0.823726	0.00674129	0.0019212
-1.74772	0.823723	0.00673637	0.00191979
-1.74778	0.823772	0.00673639	0.00191918
-1.74776	0.823777	0.00673201	0.00191778
-1.74777	0.823796	0.00672718	0.0019165
-1.74784	0.823866	0.00672848	0.00191679
-1.74789	0.823922	0.00672736	0.00191644
-1.74799	0.824	0.00673521	0.0019171
-1.74806	0.824063	0.00673789	0.00191705
-1.74822	0.824177	0.0067658	0.00192009
-1.74829	0.82424	0.00676842	0.00192003
-1.74832	0.82428	0.00676474	0.0019192
-1.74831	0.824292	0.00676005	0.00191784
-1.74834	0.82434	0.00675639	0.00191723
-1.74833	0.824351	0.00675151	0.00191588
-1.7483	0.824326	0.0067483	0.00191469
-1.7483	0.824309	0.00674349	0.00191341
-1.7483	0.824262	0.00673863	0.00191277
-1.74823	0.824201	0.00674075	0.00191267
-1.74816	0.824147	0.0067415	0.00191228
-1.74808	0.824049	0.00674674	0.00191415
-1.74806	0.82401	0.00674242	0.00191329
-1.74807	0.824014	0.00673763	0.00191191
-1.74804	0.823968	0.00673332	0.00191127
-1.74793	0.823857	0.00674651	0.00191417
-1.74777	0.823724	0.00677595	0.00191889
-1.74771	0.823663	0.00677662	0.00191877
-1.74766	0.823653	0.00677503	0.00191742
-1.74768	0.823658	0.0067705	0.00191605
-1.74768	0.823663	0.00676563	0.00191467
-1.74768	0.823682	0.00676076	0.00191342
-1.74765	0.823679	0.00675691	0.00191204
-1.74764	0.823691	0.00675227	0.00191071
-1.74769	0.823746	0.00675118	0.00191039
-1.74777	0.823815	0.00675539	0.00191068
-1.74783	0.823869	0.00675539	0.00191035
-1.74788	0.823931	0.00675427	0.0019103
-1.74794	0.823978	0.00675316	0.00190972
-1.74803	0.824054	0.0067608	0.00191036
-1.74809	0.824094	0.00676077	0.00190955
-1.74813	0.82412	0.00675786	0.00190842
-1.74819	0.824182	0.00675906	0.00190837
-1.74829	0.824264	0.00676663	0.0019094
-1.74837	0.824333	0.0067707	0.00190967
-1.74842	0.824387	0.00677063	0.00190933
-1.74837	0.824376	0.00677018	0.00190801
-1.74833	0.82438	0.00676702	0.00190665
-1.74833	0.824384	0.00676226	0.0019053
-1.74834	0.824395	0.00675754	0.00190399
-1.74832	0.824414	0.00675298	0.00190275
-1.7482	0.824311	0.00676829	0.0019051
-1.74815	0.824251	0.00676679	0.00190501
-1.74816	0.824284	0.00676209	0.00190403
-1.74818	0.824309	0.00675763	0.00190291
-1.74813	0.824263	0.00675614	0.00190229
-1.74803	0.824147	0.00676687	0.00190571
-1.74799	0.824095	0.00676372	0.00190534
-1.74789	0.824028	0.0067744	0.00190555
-1.74779	0.823955	0.00678304	0.00190612
-1.74773	0.823881	0.00678369	0.00190668
-1.7477	0.823843	0.0067799	0.00190585
-1.74766	0.823813	0.00677747	0.00190484
-1.74762	0.823732	0.00677504	0.00190578
-1.74757	0.823652	0.00677349	0.00190671
-1.74749	0.823586	0.00677844	0.00190691
-1.74741	0.823535	0.00678179	0.00190652
-1.74741	0.82356	0.00677706	0.00190542
-1.74742	0.823579	0.00677267	0.0019042
-1.74745	0.823619	0.00676866	0.00190342
-1.74752	0.823679	0.00677128	0.0019034
-1.74754	0.823718	0.00676689	0.00190262
-1.74756	0.823737	0.00676289	0.00190141
-1.74755	0.823755	0.00675821	0.0019002
-1.74748	0.823704	0.00676156	0.00189982
-1.74742	0.823673	0.00676103	0.00189883
-1.74745	0.823712	0.00675705	0.00189805
-1.74746	0.823731	0.00675269	0.00189685
-1.74748	0.823756	0.00674872	0.00189576
-1.74751	0.823788	0.00674476	0.00189481
-1.74756	0.823841	0.00674372	0.0018945
-1.74759	0.823887	0.00674094	0.00189394
-1.74765	0.82394	0.00674097	0.00189363
-1.74765	0.823965	0.0067363	0.00189254
-1.7477	0.824018	0.00673525	0.00189223
-1.74778	0.824092	0.00673932	0.00189287
-1.74782	0.82413	0.00673733	0.0018921
-1.74789	0.82419	0.00673854	0.00189206
-1.74793	0.824228	0.00673655	0.00189129
-1.74795	0.824219	0.0067326	0.00189002
-1.74791	0.824167	0.00673114	0.00188966
-1.74787	0.824116	0.00672807	0.00188931
-1.7478	0.824037	0.00673145	0.00189025
-1.74772	0.823979	0.00673482	0.00189016
-1.74773	0.823949	0.00673018	0.00188919
-1.74775	0.823946	0.00672626	0.00188789
-1.74769	0.823916	0.00672693	0.00188693
-1.74761	0.823865	0.00673027	0.00188657
-1.74753	0.823821	0.00673683	0.00188597
-1.74748	0.823812	0.00673534	0.00188471
-1.74739	0.823754	0.00674368	0.00188462
-1.74737	0.823745	0.00673957	0.00188336
-1.74726	0.823687	0.00675191	0.00188327
-1.74723	0.823658	0.00674881	0.00188231
-1.74723	0.823676	0.0067442	0.00188114
-1.74716	0.823653	0.00674605	0.00188004
-1.74715	0.823671	0.00674164	0.00187888
-1.74719	0.823716	0.00673894	0.00187834
-1.7472	0.823747	0.00673469	0.00187743
-1.74726	0.823793	0.00673477	0.0018769
-1.74732	0.823851	0.00673604	0.00187688
-1.7474	0.823924	0.0067417	0.00187752
-1.74752	0.824016	0.00675737	0.00187939
-1.74762	0.824095	0.00676658	0.0018804
-1.74768	0.824147	0.00676777	0.0018801
-1.74774	0.824205	0.00676896	0.00188007
-1.74779	0.82425	0.00676791	0.00187953
-1.74782	0.824281	0.00676402	0.00187861
-1.74775	0.824244	0.00676592	0.00187784
-1.74774	0.824234	0.00676137	0.0018766
-1.74781	0.824292	0.00676255	0.00187657
-1.74783	0.824303	0.00675918	0.00187534
-1.74784	0.824327	0.00675471	0.00187429
-1.74792	0.824399	0.00675864	0.00187491
-1.74797	0.824456	0.00675758	0.00187488
-1.74798	0.82448	0.00675312	0.00187383
-1.74806	0.824545	0.0067586	0.0018741
-1.74807	0.824562	0.00675414	0.00187295
-1.74802	0.824519	0.00675271	0.00187239
-1.74803	0.824542	0.00674849	0.00187134
-1.74802	0.824539	0.00674417	0.00187008
-1.74796	0.824523	0.00674609	0.00186893
-1.74786	0.824493	0.00675626	0.00186801
-1.74781	0.824477	0.00675579	0.00186685
-1.74775	0.82442	0.00675531	0.0018668
-1.74771	0.824397	0.00675386	0.00186574
-1.7476	0.82432	0.00676816	0.00186668
-1.74756	0.824297	0.00676515	0.00186563
-1.74752	0.824261	0.00676367	0.00186488
-1.74749	0.824205	0.00676066	0.00186482
-1.74746	0.824175	0.00675708	0.0018639
-1.74744	0.824132	0.00675351	0.00186334
-1.74737	0.824056	0.00675533	0.00186427
-1.74724	0.8239	0.00677678	0.00187215
-1.74705	0.823744	0.0068272	0.00188001
-1.74697	0.823662	0.00683177	0.0018813
-1.74693	0.823626	0.00683021	0.00188053
-1.74685	0.823597	0.00683475	0.00187959
-1.74679	0.823555	0.00683522	0.00187902
-1.74673	0.823533	0.00683568	0.00187796
-1.74672	0.82355	0.00683132	0.00187683
-1.74667	0.823548	0.0068307	0.00187558
-1.74666	0.823552	0.00682635	0.00187435
-1.74669	0.823576	0.00682308	0.00187333
-1.7468	0.823666	0.00683843	0.00187516
-1.74687	0.823724	0.00683964	0.00187515
-1.74692	0.823767	0.00683969	0.00187464
-1.74697	0.823804	0.0068387	0.00187392
-1.74698	0.823835	0.00683429	0.00187304
-1.74701	0.823852	0.00683164	0.00187192
-1.74695	0.82383	0.00683212	0.00187087
-1.74692	0.823814	0.00682976	0.00186973
-1.74695	0.823838	0.00682648	0.00186872
-1.74698	0.823862	0.00682384	0.0018677
-1.747	0.823879	0.0068197	0.00186659
-1.74697	0.823883	0.00681612	0.00186537
-1.74698	0.82392	0.00681176	0.00186466
-1.74703	0.82397	0.00681181	0.00186438
-1.74703	0.823967	0.00680737	0.00186316
-1.74705	0.823997	0.00680362	0.00186229
-1.74704	0.823995	0.00679936	0.00186107
-1.74702	0.823999	0.00679581	0.00185986
-1.74695	0.823963	0.00679751	0.00185912
-1.74694	0.823915	0.00679326	0.0018588
-1.74695	0.823939	0.00678893	0.0018578
-1.74694	0.823943	0.00678469	0.00185659
-1.74697	0.823979	0.0067821	0.00185589
-1.74701	0.824016	0.00677951	0.00185519
-1.74704	0.824052	0.0067763	0.00185449
-1.74706	0.824076	0.00677259	0.0018535
-1.74709	0.824105	0.00677001	0.00185263
-1.74709	0.824116	0.00676564	0.00185147
-1.74708	0.8241	0.00676143	0.00185036
-1.74705	0.824084	0.00675793	0.00184925
-1.747	0.824036	0.0067574	0.00184894
-1.74704	0.824047	0.00675559	0.00184779
-1.74708	0.824064	0.00675303	0.0018467
-1.74718	0.824145	0.00676379	0.00184807
-1.74726	0.82422	0.00677082	0.00184904
-1.74732	0.824276	0.00677087	0.00184904
-1.74734	0.824305	0.00676767	0.00184818
-1.74738	0.824348	0.00676509	0.00184768
-1.74742	0.824396	0.00676412	0.00184741
-1.74746	0.824406	0.00676154	0.00184626
-1.74746	0.824391	0.00675718	0.00184516
-1.74754	0.824452	0.0067625	0.00184545
-1.74763	0.824527	0.0067712	0.00184641
-1.7476	0.824517	0.00676831	0.00184525
-1.7476	0.824514	0.00676396	0.00184407
-1.74758	0.824499	0.00676052	0.00184298
-1.74756	0.82447	0.00675666	0.00184211
-1.74755	0.824454	0.00675236	0.00184103
-1.74753	0.824426	0.00674894	0.00184016
-1.74754	0.824397	0.00674471	0.0018393
-1.74751	0.824375	0.00674129	0.00183831
-1.74752	0.824405	0.00673708	0.00183747
-1.74752	0.824402	0.00673277	0.00183629
-1.74747	0.82438	0.00673336	0.00183531
-1.74739	0.824339	0.00673943	0.0018348
-1.74731	0.824272	0.00674548	0.00183536
-1.74718	0.824129	0.00676601	0.00184221
-1.74705	0.824005	0.00678905	0.00184704
-1.74697	0.823907	0.006795	0.00184964
-1.74689	0.823847	0.00680094	0.00184987
-1.74679	0.823749	0.00681226	0.00185245
-1.74674	0.823715	0.00681168	0.00185173
-1.74672	0.8237	0.0068078	0.00185065
-1.74677	0.823717	0.00680689	0.00184958
-1.74683	0.823759	0.00680933	0.0018491
-1.7469	0.823826	0.00681313	0.00184972
-1.74694	0.823868	0.00681059	0.00184924
-1.74696	0.823897	0.00680697	0.0018484
-1.74701	0.823952	0.00680702	0.00184841
-1.74709	0.824019	0.0068139	0.00184902
-1.74719	0.824099	0.00682437	0.00185035
-1.74728	0.824172	0.00683294	0.00185131
-1.74731	0.824214	0.00682978	0.00185082
-1.74732	0.824242	0.00682557	0.00184998
-1.74737	0.82429	0.00682557	0.00184972
-1.74743	0.824344	0.00682667	0.00184971
-1.74747	0.824386	0.00682569	0.00184922
-1.74756	0.824458	0.00683417	0.00185016
-1.74764	0.824519	0.0068393	0.00185043
-1.74775	0.824597	0.00685367	0.00185174
-1.74784	0.82467	0.00686208	0.00185267
-1.74792	0.824736	0.00686873	0.00185325
-1.74798	0.82479	0.00687096	0.00185323
-1.74804	0.824849	0.00687195	0.00185348
-1.7481	0.824903	0.00687294	0.00185346
-1.74818	0.824962	0.00687794	0.00185371
-1.74817	0.824972	0.00687368	0.00185259
-1.74814	0.824975	0.00687083	0.00185143
-1.74807	0.824947	0.00687525	0.00185059
-1.74802	0.824931	0.00687476	0.00184953
-1.74801	0.824928	0.00687051	0.00184838
-1.74799	0.824888	0.00686712	0.00184788
-1.74793	0.82481	0.00686882	0.00184916
-1.74786	0.824744	0.00687321	0.00184972
-1.74778	0.824692	0.00687757	0.00184968
-1.7478	0.824707	0.0068736	0.00184863
-1.74776	0.824667	0.0068714	0.00184813
-1.74769	0.824571	0.00687574	0.0018507
-1.74763	0.824481	0.0068774	0.0018528
-1.74758	0.824379	0.00687596	0.00185584
-1.74754	0.824295	0.00687543	0.00185749
-1.74744	0.824231	0.00688655	0.00185803
-1.74735	0.824172	0.00689575	0.00185825
-1.74727	0.824126	0.00690152	0.00185795
-1.74729	0.824155	0.00689791	0.00185712
-1.74732	0.824189	0.00689536	0.00185646
-1.74736	0.824218	0.00689352	0.00185563
-1.74739	0.82424	0.00689097	0.00185468
-1.74739	0.824225	0.00688675	0.00185363
-1.74736	0.824222	0.00688336	0.00185249
-1.74731	0.824183	0.00688382	0.00185198
-1.74733	0.824192	0.00688023	0.00185088
-1.74729	0.824147	0.00687879	0.00185058
-1.74724	0.824126	0.00687924	0.00184962
-1.74716	0.824074	0.00688496	0.00184957
-1.74713	0.824084	0.00688158	0.00184848
-1.74714	0.8241	0.00687745	0.00184744
-1.74717	0.824122	0.00687435	0.00184651
-1.74718	0.824125	0.00687023	0.00184538
-1.74718	0.824129	0.00686602	0.00184425
-1.74712	0.824096	0.0068676	0.00184357
-1.7471	0.824075	0.00686424	0.00184262
-1.74714	0.824109	0.00686329	0.00184197
-1.74718	0.824155	0.0068615	0.00184172
-1.74719	0.824177	0.00685762	0.00184079
-1.74718	0.824187	0.00685361	0.0018397
-1.74723	0.824239	0.00685361	0.0018397
-1.74726	0.824274	0.00685113	0.00183905
-1.74725	0.824295	0.00684713	0.00183813
-1.74721	0.824287	0.00684571	0.00183704
-1.74717	0.824254	0.00684429	0.00183637
-1.74708	0.824178	0.00685516	0.0018376
-1.74701	0.824145	0.00685932	0.00183693
-1.74692	0.8241	0.00686829	0.00183664
-1.74688	0.824085	0.00686608	0.00183562
-1.7469	0.824101	0.00686257	0.0018346
-1.74688	0.824086	0.00685923	0.00183358
-1.74695	0.824114	0.00686283	0.00183278
-1.74697	0.824148	0.00685979	0.00183214
-1.74701	0.824194	0.00685734	0.00183191
-1.74708	0.824258	0.00686234	0.00183249
-1.74715	0.824316	0.0068659	0.00183277
-1.74711	0.824307	0.00686372	0.00183169
-1.74708	0.824281	0.00686155	0.00183088
-1.74711	0.824308	0.00685851	0.00183009
-1.74712	0.824324	0.00685469	0.00182908
-1.74716	0.824363	0.00685293	0.00182863
-1.74717	0.824373	0.0068489	0.00182756
-1.74722	0.82443	0.00684996	0.00182784
-1.7473	0.824494	0.00685645	0.00182841
-1.74737	0.824551	0.00685997	0.00182869
-1.74743	0.824591	0.00686217	0.00182823
-1.74747	0.82463	0.00686121	0.00182777
-1.74752	0.824669	0.00686025	0.00182732
-1.74753	0.824697	0.00685622	0.00182653
-1.74758	0.82473	0.00685618	0.00182589
-1.74763	0.824775	0.00685719	0.00182564
-1.74766	0.824814	0.00685472	0.00182519
-1.74766	0.824823	0.00685065	0.00182413
-1.74764	0.824826	0.00684701	0.00182304
-1.74762	0.824817	0.00684337	0.00182198
-1.74757	0.824791	0.00684497	0.00182119
-1.74756	0.824806	0.00684091	0.0018202
-1.74756	0.824815	0.00683686	0.00181914
-1.74754	0.824818	0.00683323	0.00181806
-1.74752	0.824785	0.00682961	0.00181743
-1.74751	0.824758	0.00682599	0.00181664
-1.74738	0.824678	0.00684757	0.00181826
-1.7474	0.824681	0.00684379	0.00181718
-1.7474	0.824696	0.00683972	0.0018162
-1.74746	0.824753	0.00684191	0.00181647
-1.7475	0.824798	0.00684017	0.00181623
-1.74751	0.824825	0.0068364	0.00181545
-1.74751	0.824816	0.00683238	0.00181441
-1.74746	0.824789	0.00683189	0.00181363
-1.7474	0.824739	0.00683468	0.00181362
-1.74738	0.824718	0.00683107	0.00181272
-1.74738	0.824704	0.00682706	0.00181174
-1.74738	0.824701	0.00682311	0.00181067
-1.74737	0.824686	0.00681952	0.00180969
-1.74731	0.824672	0.00682109	0.00180871
-1.74728	0.824675	0.00681838	0.00180764
-1.74728	0.824678	0.00681435	0.00180658
-1.74727	0.824675	0.00681051	0.00180552
-1.74726	0.824678	0.00680667	0.00180445
-1.74727	0.824693	0.00680275	0.00180348
-1.74728	0.824726	0.00679904	0.00180287
-1.74727	0.824741	0.00679548	0.0018019
-1.74729	0.824762	0.00679255	0.00180103
-1.74735	0.824806	0.00679361	0.0018008
-1.74743	0.824868	0.00680157	0.00180137
-1.74747	0.824912	0.00680067	0.00180114
-1.7475	0.82495	0.00679829	0.0018007
-1.74754	0.824982	0.00679659	0.00180009
-1.7476	0.825032	0.00679876	0.00180009
-1.74763	0.825041	0.00679583	0.00179907
-1.74763	0.825067	0.00679185	0.00179831
-1.74768	0.825117	0.00679287	0.00179831
-1.74773	0.825155	0.00679286	0.00179788
-1.7477	0.825152	0.00679022	0.00179683
-1.74767	0.825137	0.00678819	0.00179587
-1.74765	0.825117	0.00678467	0.001795
-1.74766	0.825102	0.0067808	0.00179405
-1.74767	0.825047	0.00677714	0.00179432
-1.7476	0.824921	0.00678268	0.00180001
-1.74751	0.82479	0.00679142	0.00180633
-1.74746	0.824735	0.00679192	0.00180658
-1.74742	0.824697	0.00679146	0.00180614
-1.74742	0.824683	0.0067876	0.00180518
-1.74744	0.824686	0.00678395	0.00180413
-1.74743	0.824701	0.00678004	0.00180318
-1.74746	0.824733	0.00677771	0.00180257
-1.74749	0.824771	0.00677537	0.00180215
-1.74753	0.824809	0.00677371	0.00180172
-1.74753	0.824829	0.00676979	0.00180085
-1.74754	0.824838	0.00676616	0.00179984
-1.74758	0.82487	0.00676449	0.00179924
-1.74767	0.824942	0.00677402	0.00180046
-1.74773	0.824997	0.00677739	0.00180073
-1.74779	0.825052	0.00677952	0.00180099
-1.74789	0.825124	0.00679079	0.0018022
-1.74793	0.825173	0.00679076	0.0018022
-1.74799	0.825228	0.00679285	0.00180246
-1.74796	0.825225	0.00679026	0.00180142
-1.74791	0.825176	0.00679188	0.00180143
-1.74783	0.825098	0.00679891	0.00180302
-1.74777	0.825043	0.00680169	0.00180328
-1.74771	0.825017	0.00680327	0.00180254
-1.74765	0.824991	0.00680485	0.00180179
-1.7476	0.824948	0.00680641	0.00180157
-1.74756	0.824911	0.00680441	0.00180114
-1.74753	0.824874	0.00680312	0.00180071
-1.74756	0.824894	0.0068008	0.00179985
-1.74755	0.824868	0.00679707	0.00179911
-1.74752	0.824842	0.00679399	0.00179836
-1.74753	0.824851	0.0067901	0.00179737
-1.74748	0.82482	0.00679059	0.00179677
-1.74747	0.824828	0.00678688	0.00179577
-1.74748	0.824854	0.00678329	0.00179504
-1.74753	0.824897	0.00678331	0.00179482
-1.74758	0.824951	0.00678543	0.00179508
-1.74751	0.824903	0.00679084	0.00179509
-1.74746	0.824883	0.00679133	0.00179424
-1.74741	0.824869	0.00679182	0.0017933
-1.74742	0.824889	0.00678804	0.00179246
-1.74745	0.824903	0.0067864	0.00179153
-1.74744	0.824889	0.00678297	0.0017906
-1.74743	0.824903	0.00677928	0.00178967
-1.74737	0.824878	0.00678199	0.00178894
-1.74734	0.824852	0.00677941	0.0017882
-1.7473	0.824832	0.00677813	0.00178736
-1.7473	0.82483	0.00677431	0.00178635
-1.74732	0.824844	0.00677108	0.00178543
-1.74738	0.824898	0.00677321	0.0017857
-1.7474	0.824924	0.0067704	0.00178497
-1.74741	0.824938	0.00676666	0.00178405
-1.74741	0.824941	0.00676283	0.00178305
-1.74739	0.82491	0.0067598	0.00178246
-1.74738	0.824895	0.00675615	0.00178154
-1.74736	0.824887	0.00675276	0.00178057
-1.74736	0.824907	0.00674895	0.00177974
-1.74736	0.824915	0.00674517	0.00177877
-1.74735	0.824913	0.0067414	0.00177777
-1.74736	0.824927	0.00673769	0.00177685
-1.74735	0.824941	0.00673406	0.00177594
-1.74738	0.824966	0.00673183	0.00177522
-1.74746	0.825025	0.00673793	0.00177578
-1.74754	0.82509	0.00674722	0.00177664
-1.74761	0.825149	0.00675185	0.00177718
-1.7477	0.825219	0.0067611	0.00177837
-1.74776	0.825278	0.00676438	0.00177891
-1.74782	0.825325	0.00676645	0.00177892
-1.74786	0.825362	0.00676557	0.00177851
-1.74785	0.82537	0.00676181	0.00177754
-1.74781	0.825333	0.00676142	0.00177715
-1.74778	0.825297	0.00675891	0.00177675
-1.74775	0.82526	0.006757	0.00177635
-1.74772	0.82524	0.00675508	0.00177553
-1.7477	0.82521	0.0067521	0.00177496
-1.74767	0.825201	0.0067496	0.00177401
-1.74762	0.82517	0.00675116	0.00177344
-1.74756	0.825156	0.0067527	0.00177254
-1.74757	0.825181	0.00674922	0.00177183
-1.74759	0.825195	0.00674604	0.00177093
-1.74755	0.825187	0.00674483	0.00176997
-1.74756	0.825195	0.00674107	0.00176902
-1.74753	0.825181	0.00673858	0.00176812
-1.74748	0.825161	0.00673909	0.00176731
-1.74744	0.825142	0.00673788	0.0017665
-1.74742	0.825117	0.00673491	0.0017658
-1.74737	0.825081	0.00673541	0.00176541
-1.74735	0.825083	0.00673292	0.00176443
-1.7473	0.825058	0.00673341	0.00176374
-1.74728	0.825061	0.00673009	0.00176276
-1.74727	0.825053	0.00672678	0.00176182
-1.74721	0.825028	0.00672942	0.00176112
-1.74712	0.82497	0.00673937	0.00176167
-1.74703	0.824856	0.00675108	0.0017665
-1.74697	0.824804	0.00675491	0.00176677
-1.7469	0.824724	0.00676008	0.00176869
-1.74686	0.824671	0.00675882	0.00176895
-1.74685	0.824625	0.00675512	0.00176896
-1.74687	0.824589	0.00675169	0.00176856
-1.74689	0.824548	0.00674899	0.00176835
-1.74688	0.824485	0.00674543	0.00176919
-1.74682	0.824361	0.00674923	0.00177515
-1.74677	0.824232	0.00674966	0.00178172
-1.74672	0.824098	0.00675009	0.00178894
-1.74668	0.824013	0.00674961	0.00179122
-1.74662	0.823945	0.00675215	0.00179235
-1.7466	0.823888	0.00674964	0.00179284
-1.74652	0.823787	0.00675617	0.0017965
-1.74644	0.823681	0.00676423	0.00180066
-1.74634	0.823591	0.00677758	0.00180334
-1.74624	0.823501	0.00679288	0.00180602
-1.74613	0.823379	0.00681245	0.00181186
-1.74602	0.823218	0.00682976	0.00182264
-1.74597	0.823118	0.00683106	0.00182623
-1.74588	0.823013	0.00684238	0.00183033
-1.74583	0.822934	0.00684366	0.00183212
-1.74582	0.822878	0.00684006	0.00183257
-1.74574	0.822795	0.00684793	0.00183476
-1.7456	0.82263	0.00687712	0.00184625
-1.74555	0.822535	0.00687945	0.00184931
-1.74552	0.822474	0.00687683	0.00185002
-1.74549	0.822402	0.00687476	0.0018514
-1.74547	0.822341	0.00687214	0.00185211
-1.74538	0.822258	0.00688329	0.00185426
-1.74538	0.822235	0.00687956	0.0018535
-1.74542	0.822234	0.00687885	0.00185249
-1.74542	0.822232	0.00687513	0.00185148
-1.7454	0.82222	0.00687207	0.00185055
-1.74538	0.82223	0.0068687	0.00184958
-1.74543	0.822278	0.00686885	0.00184962
-1.74548	0.822325	0.00686997	0.00184966
-1.74551	0.822356	0.00686786	0.00184911
-1.74553	0.822377	0.00686479	0.0018483
-1.74553	0.822348	0.00686108	0.00184767
-1.74552	0.822315	0.00685772	0.0018472
-1.74553	0.822308	0.00685434	0.00184622
-1.74553	0.822328	0.00685065	0.00184542
-1.74559	0.822376	0.00685284	0.00184546
-1.7456	0.822396	0.00684925	0.00184465
-1.74562	0.822406	0.00684662	0.0018437
-1.74567	0.822442	0.00684677	0.00184332
-1.74573	0.822495	0.0068514	0.00184361
-1.74577	0.822536	0.00684994	0.00184342
-1.74573	0.82253	0.00684858	0.00184245
-1.74569	0.822523	0.00684798	0.00184148
