eps	abs_m	Cv	chi
-1.26064	0.0301341	0.00338859	0.0188236
-1.26082	0.030536	0.00339443	0.0188341
-1.26099	0.0309373	0.00339963	0.0188446
-1.26119	0.031331	0.00340675	0.0188543
-1.26139	0.031696	0.00341454	0.0188607
-1.26148	0.0318917	0.00341385	0.0188531
-1.26151	0.0320379	0.00341174	0.018843
-1.26154	0.0321419	0.00340963	0.0188314
-1.26159	0.0323088	0.00340781	0.0188223
-1.26169	0.0325316	0.00340775	0.0188165
-1.26179	0.0328241	0.00340803	0.018816
-1.26191	0.0331863	0.00340909	0.0188223
-1.2621	0.0336039	0.00341543	0.0188351
-1.26231	0.034049	0.0034238	0.0188514
-1.26239	0.0343256	0.00342309	0.0188497
-1.26255	0.0346648	0.00342698	0.0188536
-1.26268	0.0349197	0.00342884	0.0188502
-1.26287	0.0352092	0.00343575	0.0188495
-1.26302	0.0354634	0.00343854	0.0188461
-1.26321	0.0357103	0.00344542	0.0188421
-1.26339	0.0359499	0.00345098	0.0188375
-1.26349	0.0361752	0.00345118	0.018832
-1.26352	0.0363516	0.00344904	0.0188236
-1.26356	0.0365278	0.00344703	0.0188152
-1.26358	0.0365718	0.00344472	0.0188024
-1.26361	0.036699	0.00344249	0.0187918
-1.26367	0.0369023	0.00344122	0.018785
-1.26373	0.0370914	0.00343954	0.0187774
-1.26379	0.0373841	0.00343827	0.0187772
-1.26387	0.0376971	0.00343725	0.018779
-1.26389	0.0379406	0.00343503	0.018775
-1.26386	0.0381561	0.00343289	0.018769
-1.26384	0.0383644	0.00343059	0.0187626
-1.26377	0.0384966	0.00342951	0.0187523
-1.26378	0.0386079	0.00342715	0.0187412
-1.26388	0.0388912	0.00342735	0.0187405
-1.26396	0.0391879	0.0034266	0.0187409
-1.26406	0.0395461	0.00342678	0.0187474
-1.26408	0.0398007	0.00342458	0.0187443
-1.26411	0.0400412	0.00342239	0.0187402
-1.26412	0.0402677	0.00342012	0.0187351
-1.26417	0.0405761	0.00341829	0.0187367
-1.26416	0.0408088	0.00341597	0.0187321
-1.26427	0.041137	0.0034169	0.0187357
-1.26441	0.04154	0.00341911	0.0187475
-1.26453	0.0419015	0.00342086	0.0187546
-1.26465	0.0422078	0.00342176	0.0187561
-1.26479	0.0425	0.00342442	0.0187563
-1.26491	0.0427713	0.00342572	0.0187547
-1.26501	0.0429877	0.00342623	0.018749
-1.26511	0.0432515	0.00342638	0.0187469
-1.26534	0.0435354	0.0034373	0.0187464
-1.26553	0.0438666	0.00344453	0.0187504
-1.26569	0.0441769	0.00344814	0.0187524
-1.26585	0.0445275	0.00345283	0.0187585
-1.26603	0.044769	0.0034581	0.0187547
-1.26614	0.0450102	0.00345932	0.0187509
-1.26626	0.0452374	0.00346053	0.0187461
-1.26628	0.0453627	0.00345825	0.0187358
-1.26636	0.0455149	0.0034577	0.0187266
-1.26647	0.0456872	0.00345813	0.0187185
-1.26651	0.0457916	0.00345627	0.0187075
-1.2665	0.0459364	0.00345396	0.0186981
-1.2666	0.0462365	0.00345439	0.0186994
-1.2666	0.0464348	0.00345207	0.0186928
-1.26659	0.0466734	0.00344974	0.018689
-1.26653	0.0468442	0.00344829	0.0186809
-1.26647	0.0469609	0.00344706	0.0186704
-1.26647	0.0471178	0.00344474	0.0186616
-1.2666	0.0475034	0.00344679	0.0186721
-1.26668	0.047848	0.00344625	0.0186779
-1.26669	0.0480578	0.00344394	0.0186721
-1.26666	0.0482203	0.00344178	0.0186637
-1.26657	0.0482953	0.00344165	0.018652
-1.26659	0.048397	0.00343947	0.0186411
-1.26664	0.0485925	0.00343763	0.0186346
-1.26662	0.0486604	0.00343536	0.0186228
-1.26659	0.0486479	0.00343331	0.0186104
-1.26659	0.0486288	0.00343102	0.018598
-1.26659	0.0486832	0.00342873	0.018586
-1.26661	0.0487776	0.00342657	0.018575
-1.2666	0.0488318	0.00342431	0.018563
-1.26661	0.0488926	0.00342205	0.0185512
-1.26663	0.0489333	0.0034199	0.0185391
-1.2666	0.0490207	0.00341787	0.018528
-1.26662	0.0491411	0.00341572	0.0185179
-1.2667	0.0493147	0.00341493	0.0185103
-1.26666	0.0494415	0.00341303	0.0185005
-1.26664	0.0495814	0.00341085	0.0184913
-1.26671	0.049761	0.00340959	0.0184841
-1.26679	0.0500531	0.00340937	0.0184852
-1.26683	0.0502586	0.00340743	0.0184796
-1.26694	0.0504705	0.00340824	0.0184744
-1.267	0.0506424	0.00340698	0.0184668
-1.26713	0.0509133	0.003409	0.0184661
-1.26716	0.051078	0.00340695	0.0184582
-1.2672	0.051236	0.00340531	0.0184499
-1.26727	0.0514003	0.00340427	0.0184419
-1.26733	0.0515776	0.00340281	0.0184347
-1.2673	0.0516425	0.00340072	0.0184232
-1.26727	0.0517073	0.00339874	0.0184118
-1.26721	0.0517655	0.00339737	0.0184002
-1.26725	0.0519289	0.00339545	0.0183923
-1.26728	0.0520987	0.00339343	0.0183847
-1.26725	0.0522025	0.00339145	0.0183744
-1.26729	0.0524376	0.00338983	0.018371
-1.26739	0.0526527	0.00339026	0.0183663
-1.26749	0.0527756	0.00339035	0.0183567
-1.26752	0.0529115	0.00338844	0.0183475
-1.26763	0.0531193	0.00338922	0.0183424
-1.26764	0.0532744	0.00338702	0.0183342
-1.26765	0.0534359	0.00338486	0.0183263
-1.26773	0.0537148	0.00338434	0.0183267
-1.26784	0.0540065	0.00338511	0.0183283
-1.268	0.0543958	0.00339011	0.0183405
-1.26805	0.0546606	0.00338848	0.0183397
-1.26817	0.0549967	0.00339044	0.0183458
-1.26825	0.0552608	0.00338965	0.0183449
-1.26831	0.0555309	0.00338839	0.0183447
-1.26845	0.0558984	0.00339174	0.0183543
-1.26859	0.0562264	0.00339507	0.0183596
-1.26865	0.0564889	0.00339381	0.0183587
-1.26865	0.0565562	0.00339161	0.0183475
-1.26856	0.0565455	0.00339157	0.0183356
-1.26848	0.0564893	0.00339095	0.0183242
-1.26846	0.0565499	0.00338885	0.0183129
-1.26841	0.0565068	0.00338753	0.0183013
-1.26846	0.0565868	0.00338608	0.0182905
-1.26854	0.0567314	0.00338584	0.018282
-1.2686	0.0568887	0.00338439	0.0182742
-1.26864	0.0570265	0.00338262	0.0182654
-1.26861	0.0571447	0.00338061	0.0182559
-1.26864	0.0572886	0.00337872	0.0182474
-1.26873	0.0573613	0.00337847	0.0182365
-1.2688	0.057363	0.00337768	0.0182248
-1.269	0.0574291	0.00338633	0.0182137
-1.2692	0.0575853	0.00339495	0.0182059
-1.26925	0.0577091	0.0033935	0.0181967
-1.26931	0.0578264	0.00339223	0.0181872
-1.26937	0.0580013	0.00339097	0.0181805
-1.26943	0.0581053	0.00338971	0.0181706
-1.26951	0.0582349	0.00338915	0.0181616
-1.26949	0.0582296	0.00338707	0.01815
-1.26953	0.0582692	0.00338531	0.0181386
-1.26944	0.0582191	0.00338531	0.0181274
-1.26943	0.0582138	0.00338315	0.0181158
-1.26937	0.0580742	0.00338187	0.0181074
-1.26925	0.0578389	0.00338369	0.0181048
-1.26916	0.0575783	0.00338368	0.0181043
-1.26905	0.0572669	0.00338469	0.0181086
-1.26895	0.056956	0.00338569	0.0181128
-1.26881	0.0566454	0.00338883	0.018117
-1.26865	0.0563671	0.00339352	0.0181181
-1.26851	0.0560255	0.00339664	0.0181256
-1.26835	0.0557479	0.0034013	0.0181267
-1.26823	0.0555534	0.00340348	0.0181213
-1.26802	0.0553465	0.00341248	0.0181168
-1.26789	0.0552033	0.00341509	0.0181087
-1.2678	0.055073	0.00341501	0.0180999
-1.2677	0.0550508	0.00341559	0.0180885
-1.26762	0.0551046	0.00341522	0.0180775
-1.2676	0.0551584	0.00341321	0.0180666
-1.26771	0.0553198	0.00341431	0.0180594
-1.26782	0.0555063	0.00341541	0.0180537
-1.26788	0.055642	0.0034144	0.0180453
-1.26791	0.0557838	0.00341254	0.0180372
-1.26793	0.0559381	0.00341043	0.0180297
-1.26797	0.0561111	0.0034087	0.0180233
-1.26803	0.0563091	0.00340769	0.0180184
-1.26816	0.0565889	0.00341001	0.01802
-1.26825	0.056862	0.00341006	0.0180209
-1.2684	0.0571599	0.00341429	0.0180243
-1.26847	0.0574323	0.00341351	0.0180252
-1.26863	0.0578176	0.00341826	0.0180384
-1.26882	0.0581898	0.00342669	0.01805
-1.26898	0.0585678	0.00343087	0.0180624
-1.26907	0.0588763	0.0034312	0.0180668
-1.26915	0.0591593	0.00343064	0.0180688
-1.26929	0.0594295	0.0034338	0.0180696
-1.26944	0.0596554	0.00343795	0.0180667
-1.26949	0.0598121	0.0034365	0.0180595
-1.26945	0.0598623	0.00343473	0.0180486
-1.26928	0.0598937	0.00344046	0.0180375
-1.26915	0.06	0.00344306	0.0180281
-1.26906	0.0601562	0.00344301	0.0180209
-1.26903	0.0603121	0.00344124	0.0180137
-1.26898	0.0603805	0.00343977	0.0180032
-1.26889	0.0604302	0.00343971	0.0179924
-1.26879	0.0604237	0.00344065	0.0179812
-1.26874	0.060523	0.00343918	0.0179717
-1.26869	0.0605476	0.00343755	0.0179606
-1.26866	0.06051	0.00343567	0.0179497
-1.26863	0.0604786	0.0034339	0.0179387
-1.26862	0.0605031	0.00343178	0.0179276
-1.26858	0.0605649	0.00343002	0.0179171
-1.2685	0.0605273	0.00342967	0.0179063
-1.26843	0.0604712	0.00342905	0.0178957
-1.2684	0.0603779	0.0034273	0.0178861
-1.26832	0.0602539	0.00342668	0.0178776
-1.26824	0.0601423	0.00342633	0.0178686
-1.26824	0.060068	0.00342421	0.0178585
-1.26825	0.0600124	0.00342211	0.017848
-1.26826	0.0599444	0.00342001	0.0178377
-1.26817	0.0597963	0.00341995	0.0178304
-1.26814	0.0596484	0.0034182	0.0178231
-1.26812	0.0595438	0.00341617	0.017814
-1.2681	0.0594948	0.00341415	0.0178034
-1.26802	0.0593719	0.00341409	0.017795
-1.26801	0.0591631	0.00341202	0.0177914
-1.26793	0.0588991	0.00341167	0.0177923
-1.26784	0.0587031	0.00341191	0.0177878
-1.26779	0.0585811	0.00341046	0.0177794
-1.26769	0.0584899	0.00341137	0.0177699
-1.26758	0.058362	0.00341263	0.0177618
-1.26749	0.0582649	0.00341286	0.0177525
-1.26746	0.0580515	0.00341101	0.0177494
-1.26735	0.0577648	0.0034119	0.0177525
-1.26729	0.0575092	0.00341081	0.0177527
-1.26717	0.0571682	0.00341329	0.0177617
-1.26704	0.0569193	0.00341575	0.0177614
-1.267	0.0566341	0.00341414	0.0177644
-1.26685	0.0563126	0.00341852	0.0177711
-1.26671	0.0560891	0.00342188	0.0177688
-1.26655	0.0558171	0.00342677	0.0177706
-1.26636	0.0555576	0.00343528	0.0177713
-1.26614	0.055335	0.0034466	0.0177689
-1.26592	0.0550456	0.00345945	0.0177724
-1.26571	0.0548054	0.00346997	0.0177715
-1.26551	0.0546748	0.00347837	0.0177636
-1.2654	0.0546051	0.00347989	0.0177537
-1.26525	0.0545173	0.00348465	0.0177442
-1.26515	0.0544721	0.00348541	0.0177338
-1.26508	0.0545179	0.00348446	0.0177234
-1.26506	0.0545515	0.00348248	0.0177129
-1.26505	0.0545912	0.00348039	0.0177024
-1.26495	0.0545521	0.00348114	0.0176919
-1.26485	0.0544525	0.00348189	0.017683
-1.26474	0.0542987	0.00348337	0.0176763
-1.26466	0.0541269	0.00348317	0.0176707
-1.26468	0.0539855	0.0034812	0.0176635
-1.26472	0.0537779	0.00347955	0.0176603
-1.26472	0.0533896	0.00347745	0.0176757
-1.2647	0.053038	0.00347556	0.0176864
-1.26467	0.0527229	0.00347368	0.0176929
-1.26465	0.0524082	0.00347171	0.0176993
-1.26458	0.0521721	0.003471	0.0176983
-1.26447	0.0518821	0.00347246	0.0177022
-1.26435	0.0514964	0.00347432	0.0177174
-1.26422	0.0511111	0.00347702	0.0177325
-1.26415	0.0507923	0.00347629	0.0177395
-1.26403	0.0504319	0.00347854	0.0177514
-1.26395	0.049964	0.00347833	0.0177787
-1.26383	0.0494727	0.00348015	0.01781
-1.26376	0.049	0.00347966	0.0178382
-1.26375	0.048468	0.00347764	0.0178768
-1.26368	0.0478529	0.0034769	0.0179319
-1.26362	0.0473162	0.00347573	0.0179714
-1.26348	0.0467324	0.00347932	0.01802
-1.26331	0.046191	0.00348556	0.0180604
-1.26314	0.0456862	0.00349179	0.0180941
-1.26298	0.0451878	0.00349801	0.0181266
-1.26278	0.0446484	0.00350739	0.0181667
-1.26274	0.0441275	0.0035057	0.0182033
-1.26265	0.0436071	0.00350603	0.0182398
-1.26261	0.0430815	0.00350449	0.0182773
-1.26252	0.042503	0.0035045	0.018325
-1.2624	0.0419786	0.00350665	0.0183623
-1.26224	0.0413717	0.00351166	0.018416
-1.26205	0.0408368	0.00352094	0.0184553
-1.26189	0.0404152	0.00352592	0.0184755
-1.26177	0.0400296	0.00352802	0.0184907
-1.26168	0.0396979	0.0035283	0.0184991
-1.2616	0.039331	0.00352799	0.0185118
-1.26148	0.0388994	0.0035305	0.0185336
-1.26138	0.0385098	0.00353143	0.0185494
-1.26132	0.0381501	0.0035304	0.0185612
-1.26133	0.0379149	0.00352835	0.01856
-1.26137	0.0377096	0.00352675	0.0185564
-1.26142	0.0375398	0.0035253	0.0185506
-1.26137	0.0373467	0.0035239	0.0185462
-1.26135	0.0371008	0.00352192	0.018546
-1.26127	0.0368433	0.00352161	0.0185468
-1.26119	0.0365097	0.0035213	0.0185555
-1.26115	0.0361765	0.0035199	0.0185643
-1.26109	0.0359788	0.00351887	0.0185603
-1.261	0.0357462	0.00351913	0.018559
-1.26092	0.0354727	0.00351909	0.0185613
-1.26088	0.0352758	0.00351741	0.0185573
-1.26087	0.0350616	0.00351535	0.0185546
-1.26087	0.034871	0.00351329	0.0185502
-1.26088	0.0346456	0.00351124	0.0185483
-1.26095	0.0344087	0.00351063	0.0185474
-1.26095	0.0341545	0.00350858	0.0185481
-1.2609	0.0338596	0.00350737	0.0185527
-1.26083	0.0336411	0.0035068	0.0185504
-1.26079	0.0334871	0.00350513	0.0185438
-1.26072	0.0333158	0.00350456	0.0185382
-1.26075	0.0331505	0.00350267	0.0185322
-1.26065	0.0329038	0.00350325	0.0185323
-1.26062	0.032704	0.00350158	0.0185286
-1.26061	0.0325218	0.00349958	0.0185238
-1.26058	0.0323108	0.0034978	0.018521
-1.26054	0.0321524	0.00349627	0.0185147
-1.26051	0.0320465	0.00349449	0.0185059
-1.26041	0.0319349	0.00349506	0.0184974
-1.26037	0.031777	0.00349368	0.0184911
-1.26027	0.0315554	0.00349425	0.0184892
-1.26023	0.0314153	0.00349287	0.018482
-1.26016	0.031258	0.0034923	0.0184757
-1.26013	0.0311761	0.00349044	0.0184662
-1.26011	0.0311465	0.00348858	0.0184557
-1.26016	0.0311227	0.0034872	0.0184451
-1.26016	0.0310642	0.00348519	0.0184351
-1.26022	0.0310289	0.00348418	0.0184246
-1.26029	0.0309994	0.0034836	0.0184141
-1.26026	0.0309296	0.00348184	0.0184044
-1.26025	0.0308021	0.00347984	0.0183967
-1.26018	0.0306574	0.00347954	0.0183899
-1.26012	0.0304323	0.00347853	0.0183884
-1.26008	0.0302362	0.00347702	0.0183848
-1.26007	0.0301497	0.00347506	0.0183755
-1.25997	0.0300173	0.0034763	0.0183681
-1.25984	0.0298102	0.0034787	0.0183653
-1.25981	0.0296207	0.00347706	0.0183613
-1.25978	0.0294888	0.00347531	0.0183539
-1.25973	0.0294145	0.00347411	0.0183444
-1.25975	0.0292484	0.00347221	0.0183389
-1.2597	0.029031	0.00347102	0.0183369
-1.25965	0.0287564	0.00346966	0.0183401
-1.25959	0.0284593	0.00346866	0.0183456
-1.25947	0.0280767	0.00347147	0.0183618
-1.25945	0.0277403	0.00346957	0.0183719
-1.25938	0.0273871	0.00346925	0.0183841
-1.2593	0.0269714	0.00346919	0.018405
-1.25923	0.0265563	0.00346862	0.018426
-1.25911	0.0261929	0.00347097	0.0184395
-1.259	0.0259213	0.00347253	0.0184425
-1.25892	0.0256385	0.00347275	0.0184465
-1.25888	0.0252934	0.00347124	0.0184578
-1.25886	0.0250114	0.00346941	0.0184618
-1.25883	0.0247069	0.00346768	0.0184683
-1.25884	0.0244198	0.00346575	0.0184729
-1.25877	0.0241785	0.00346517	0.018473
-1.25871	0.0239545	0.00346437	0.0184717
-1.25861	0.0237592	0.00346555	0.0184682
-1.25855	0.0235982	0.00346454	0.0184625
-1.25845	0.0234033	0.00346571	0.018459
-1.25837	0.0232313	0.00346591	0.018454
-1.25831	0.0229802	0.0034649	0.0184551
-1.2583	0.0227067	0.00346302	0.0184584
-1.25822	0.022326	0.00346267	0.0184746
-1.25811	0.0219514	0.00346457	0.01849
-1.25803	0.0216111	0.00346448	0.0185009
-1.25786	0.0212938	0.00347123	0.018509
-1.25765	0.0209938	0.00348326	0.0185151
-1.25747	0.0206772	0.00349181	0.0185231
-1.25721	0.0203384	0.00351032	0.0185339
-1.25703	0.0200564	0.00351757	0.0185381
-1.25685	0.019769	0.0035267	0.0185429
-1.25675	0.0195101	0.00352776	0.0185449
-1.2567	0.0192628	0.00352635	0.0185458
-1.25665	0.0190326	0.00352511	0.0185452
-1.25661	0.0188252	0.0035237	0.0185427
-1.25659	0.0186517	0.00352185	0.0185379
-1.25648	0.0183549	0.00352364	0.0185438
-1.25632	0.0180303	0.00352965	0.0185529
-1.25619	0.0176949	0.00353265	0.0185634
-1.25612	0.0173823	0.00353248	0.0185711
-1.25595	0.0170308	0.00353902	0.0185837
-1.25585	0.0167021	0.00354005	0.0185934
-1.25579	0.016441	0.00353937	0.0185957
-1.25569	0.0162136	0.00354006	0.0185949
-1.25562	0.0159754	0.00353987	0.0185951
-1.25547	0.015743	0.00354473	0.0185947
-1.25529	0.0155276	0.00355239	0.018593
-1.25511	0.0152902	0.00356065	0.0185931
-1.25499	0.0151422	0.00356315	0.0185869
-1.25492	0.015078	0.00356292	0.0185773
-1.25478	0.0149415	0.00356674	0.0185704
-1.2547	0.0147996	0.0035665	0.0185638
-1.25462	0.0147245	0.00356654	0.0185546
-1.25451	0.0145495	0.0035686	0.01855
-1.25438	0.0143079	0.00357192	0.0185506
-1.25433	0.0141	0.00357079	0.0185484
-1.25421	0.0139145	0.00357283	0.0185445
-1.25413	0.0137902	0.00357314	0.0185371
-1.25404	0.0136661	0.00357375	0.0185298
-1.25393	0.0135976	0.00357539	0.0185204
-1.25384	0.0135014	0.00357569	0.0185118
-1.25378	0.0134441	0.00357495	0.0185022
-1.25369	0.0133204	0.00357555	0.0184949
-1.25357	0.013219	0.00357838	0.0184866
-1.25345	0.0130348	0.00358077	0.0184827
-1.25335	0.0127901	0.00358202	0.0184838
-1.25324	0.0125787	0.00358362	0.018482
-1.25315	0.0123675	0.0035842	0.0184802
-1.25312	0.0122339	0.0035826	0.0184734
-1.2531	0.0121555	0.00358068	0.0184644
-1.2531	0.0120386	0.00357872	0.0184568
-1.25301	0.0119053	0.00357929	0.01845
-1.25293	0.0118217	0.00357901	0.0184412
-1.25293	0.0118592	0.00357706	0.0184313
-1.25289	0.0117867	0.00357547	0.0184221
-1.25279	0.0116374	0.0035767	0.0184163
-1.25272	0.0115211	0.00357641	0.0184087
-1.25266	0.0113996	0.00357566	0.0184014
-1.25268	0.0113385	0.00357383	0.018392
-1.25262	0.0112719	0.00357287	0.0183828
-1.25259	0.0112329	0.00357129	0.018373
-1.25255	0.0111336	0.00356983	0.0183648
-1.2525	0.0109743	0.00356853	0.0183596
-1.25248	0.0107768	0.00356675	0.018357
-1.25247	0.0105194	0.00356484	0.0183595
-1.25243	0.0101694	0.00356339	0.0183728
-1.25244	0.00997815	0.00356152	0.0183698
-1.25239	0.00975983	0.00356039	0.0183688
-1.25231	0.00962902	0.00356036	0.0183621
-1.25226	0.00938931	0.00355941	0.018363
-1.25222	0.00912262	0.00355797	0.0183666
-1.25219	0.00880174	0.0035562	0.0183763
-1.25217	0.00848122	0.00355443	0.0183859
-1.25212	0.0081012	0.00355348	0.0184036
-1.25207	0.00783034	0.00355218	0.0184076
-1.25208	0.00753804	0.00355028	0.018414
-1.25207	0.00720804	0.0035484	0.0184249
-1.252	0.00692725	0.00354812	0.01843
-1.25198	0.0066739	0.00354629	0.0184323
-1.25198	0.00643167	0.00354437	0.0184336
-1.25196	0.00609756	0.00354261	0.018445
-1.25197	0.00576923	0.00354072	0.0184557
-1.25194	0.00546833	0.00353897	0.0184631
-1.25184	0.00510281	0.00354052	0.0184789
-1.25172	0.00484586	0.00354322	0.0184816
-1.25164	0.00467568	0.00354319	0.0184772
-1.25159	0.00446245	0.00354224	0.0184759
-1.2516	0.00427646	0.00354036	0.0184726
-1.25157	0.00407987	0.00353881	0.0184701
-1.25152	0.00386192	0.00353768	0.0184693
-1.25144	0.00362803	0.00353765	0.0184699
-1.25141	0.00327586	0.00353609	0.018484
-1.25129	0.0028433	0.00353877	0.0185102
-1.2511	0.00240581	0.00354774	0.0185372
-1.25093	0.00188811	0.00355546	0.0185791
-1.25081	0.00144624	0.00355852	0.018607
-1.25063	0.000988716	0.00356681	0.0186375
-1.25043	0.000596133	0.0035777	0.0186574
-1.25031	0.000220075	0.0035803	0.0186748
-1.25024	0.000214592	0.00357996	0.0187014
-1.25016	0.000675603	0.00358043	0.0187327
-1.25003	0.00113612	0.00358388	0.0187638
-1.24985	0.00156936	0.00359208	0.0187903
-1.24971	0.00205032	0.00359692	0.0188252
-1.2496	0.00252541	0.0035987	0.0188591
-1.24957	0.00303209	0.003597	0.0188989
-1.24948	0.00342063	0.00359807	0.0189183
-1.2494	0.00384615	0.00359795	0.0189434
-1.24927	0.00422851	0.00360134	0.0189618
-1.24918	0.00462647	0.00360207	0.0189826
-1.24906	0.004944	0.00360501	0.0189922
-1.24896	0.00526119	0.0036064	0.0190017
-1.24886	0.00548748	0.00360778	0.0190016
-1.24876	0.00571885	0.00360881	0.0190019
-1.2487	0.00610431	0.00360819	0.0190209
-1.24862	0.00647872	0.0036086	0.0190382
-1.24854	0.0069059	0.00360845	0.0190638
-1.24845	0.00729012	0.00360948	0.0190826
-1.24838	0.00772172	0.00360908	0.019109
-1.24836	0.00817941	0.0036073	0.0191399
-1.24836	0.00857825	0.00360539	0.019161
-1.24835	0.00900318	0.00360351	0.0191863
-1.24836	0.00943296	0.00360164	0.0192124
-1.24827	0.00995233	0.00360234	0.0192553
-1.24817	0.0104606	0.00360335	0.0192959
-1.24811	0.0109683	0.00360296	0.0193364
-1.24814	0.011412	0.0036014	0.0193649
-1.24825	0.0118658	0.00360324	0.0193952
-1.2483	0.0122874	0.00360228	0.01942
-1.24836	0.012698	0.00360152	0.019443
-1.24845	0.0130185	0.00360264	0.019453
-1.24844	0.0133861	0.00360082	0.0194694
-1.24838	0.0138007	0.0036002	0.0194931
-1.24827	0.0142255	0.00360227	0.0195185
-1.24816	0.0145919	0.00360397	0.0195348
-1.24811	0.0149579	0.00360314	0.019551
-1.24809	0.0152709	0.00360138	0.0195601
-1.24804	0.0156204	0.00360004	0.019574
-1.24794	0.0159432	0.00360173	0.0195844
-1.24786	0.0163603	0.00360183	0.0196086
-1.24775	0.0167612	0.00360387	0.0196301
-1.24767	0.0172665	0.00360425	0.0196705
-1.24754	0.0177084	0.0036084	0.019699
-1.2474	0.0181132	0.00361302	0.0197212
-1.24726	0.0185909	0.00361715	0.0197562
-1.24712	0.0189791	0.00362174	0.0197758
-1.24698	0.0193564	0.00362682	0.0197938
-1.24689	0.0196653	0.00362716	0.0198025
-1.24684	0.0199059	0.0036263	0.0198036
-1.24675	0.0201881	0.00362693	0.0198092
-1.24666	0.0203864	0.00362755	0.0198067
-1.24663	0.0206524	0.00362606	0.0198104
-1.2466	0.0209129	0.00362446	0.0198136
-1.24662	0.0211418	0.00362267	0.0198138
-1.24663	0.0213445	0.00362089	0.0198117
-1.24667	0.0216094	0.00361936	0.0198154
-1.2467	0.0218376	0.00361784	0.0198155
-1.24665	0.0220447	0.00361664	0.0198138
-1.24665	0.0223401	0.00361478	0.0198209
-1.24661	0.0226403	0.00361343	0.0198287
-1.24658	0.0229039	0.00361185	0.0198323
-1.24654	0.0231828	0.0036105	0.0198376
-1.24657	0.0234146	0.00360899	0.0198381
-1.24657	0.0235737	0.00360712	0.0198329
-1.24654	0.0237221	0.00360544	0.019827
-1.24653	0.0239223	0.00360364	0.0198248
-1.24649	0.024086	0.0036023	0.0198199
-1.24638	0.0243478	0.00360464	0.0198234
-1.24625	0.0246198	0.00360823	0.0198281
-1.24614	0.0248397	0.00361056	0.0198276
-1.24608	0.0249612	0.0036097	0.0198203
-1.24603	0.0250568	0.00360885	0.0198119
-1.24598	0.0251162	0.00360765	0.0198024
-1.24592	0.0252425	0.00360721	0.0197954
-1.24585	0.0254048	0.00360677	0.0197905
-1.24576	0.0255876	0.003608	0.019787
-1.24569	0.0257702	0.00360778	0.0197836
-1.24558	0.0260505	0.00360971	0.0197893
-1.24557	0.0262584	0.00360787	0.0197878
-1.24547	0.0264146	0.00360943	0.0197826
-1.24538	0.0266581	0.00361032	0.0197844
-1.2453	0.0269322	0.00361062	0.0197895
-1.24522	0.027206	0.00361091	0.0197945
-1.24521	0.0274179	0.00360912	0.0197934
-1.24519	0.0275988	0.00360745	0.0197899
-1.24515	0.0276923	0.00360597	0.0197816
-1.24508	0.0278114	0.00360575	0.0197743
-1.24511	0.0278637	0.00360408	0.0197647
-1.24501	0.0280133	0.00360528	0.0197592
-1.24482	0.0282293	0.00361593	0.0197585
-1.24474	0.0284552	0.0036162	0.0197588
-1.24467	0.0286401	0.00361597	0.0197557
-1.2446	0.028697	0.00361597	0.0197462
-1.24455	0.0287692	0.0036151	0.0197372
-1.24454	0.028831	0.00361327	0.0197279
-1.24452	0.0288316	0.00361153	0.0197179
-1.24454	0.0288526	0.0036098	0.0197079
-1.24457	0.0288277	0.00360834	0.019698
-1.2446	0.0288538	0.00360677	0.0196881
-1.24454	0.029002	0.00360631	0.0196825
-1.24444	0.0292621	0.00360748	0.0196864
-1.24433	0.0295626	0.00361009	0.0196948
-1.24422	0.0300051	0.00361231	0.0197249
-1.24412	0.0303963	0.0036138	0.0197463
-1.24402	0.0307567	0.00361529	0.0197629
-1.24393	0.0310355	0.00361612	0.0197688
-1.24388	0.0312785	0.00361523	0.0197709
-1.24387	0.0314807	0.00361345	0.0197692
-1.24392	0.0316979	0.00361261	0.0197689
-1.24399	0.0318997	0.00361218	0.0197673
-1.24406	0.0320911	0.00361222	0.0197648
-1.24416	0.032333	0.00361376	0.0197668
-1.24419	0.0325544	0.00361232	0.0197669
-1.24417	0.0328665	0.00361075	0.019777
-1.24408	0.0332289	0.00361129	0.019794
-1.24392	0.0335606	0.00361867	0.0198067
-1.2438	0.0338617	0.00362205	0.0198154
-1.24357	0.0342886	0.00363747	0.019843
-1.24338	0.0346747	0.00364785	0.0198638
-1.24325	0.0350756	0.00365208	0.019887
-1.24314	0.0354307	0.00365459	0.019903
-1.24307	0.0357049	0.0036543	0.0199086
-1.243	0.035843	0.00365425	0.0199025
-1.24295	0.0360513	0.00365317	0.0199015
-1.24288	0.0363097	0.00365337	0.0199053
-1.24275	0.036608	0.00365711	0.0199137
-1.24258	0.0369011	0.00366551	0.0199215
-1.24243	0.0371737	0.00367113	0.0199269
-1.24237	0.0373407	0.00367039	0.0199227
-1.24226	0.0375426	0.00367325	0.0199212
-1.24218	0.0377945	0.00367369	0.0199244
-1.24211	0.0381112	0.00367337	0.0199352
-1.24201	0.0384276	0.00367474	0.0199461
-1.2419	0.0386787	0.00367758	0.0199492
-1.24175	0.0388894	0.00368313	0.0199485
-1.24161	0.03916	0.00368868	0.0199537
-1.24148	0.0395102	0.00369189	0.0199693
-1.24139	0.0399051	0.00369323	0.0199918
-1.24132	0.0403595	0.00369288	0.0200249
-1.24123	0.0407685	0.00369421	0.0200498
